Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Temperature ,Turbidity,Total Coliform,WQI,Quality
26-08-2023,1.2363612,284.1638565,10.42632426,2.2666622,2.315127222,0.147026876,7.871921612,1.0,18.20515904,5.258959682,2.416757601,34.91105703014495,Good
27-08-2023,1.230577243,273.4350283,10.33326063,2.260878243,2.281365384,0.139933519,7.799332378,3.1,17.94386148,5.47677683,2.362548086,34.4314169003188,Good
28-08-2023,1.221272864,268.8739196,10.2914792,2.251573864,2.26962915,0.152735896,7.769516359,3.4,17.85355409,5.298910404,2.343586795,34.234407786266665,Good
29-08-2023,1.216256025,265.8155591,10.26217161,2.246557025,2.263256559,0.130306325,7.750131767,0.2,17.80486115,5.256736189,2.333214644,34.106326026212685,Good
30-08-2023,1.223311747,266.9850897,10.26801041,2.253612747,2.271978917,0.14457528,7.760070899,2.0,17.87334329,5.169505388,2.347001772,34.172005564731954,Good
31-08-2023,1.222165784,265.2869111,10.24996601,2.252466784,2.270453446,0.151732783,7.750140928,1.3,17.86222069,5.054526282,2.344399787,34.106396740460355,Good
01-09-2023,1.23426759,268.2287159,10.27049864,2.26456859,2.28549199,0.150108728,7.772390541,2.2,17.97967963,5.331212549,2.368307686,34.25341977435024,Good
02-09-2023,1.234627339,267.0644484,10.25684803,2.264928339,2.285857291,0.175575277,7.766184647,1.3,17.98317131,5.444903085,2.368745903,34.21241837196343,Good
03-09-2023,1.231914836,264.8289234,10.23426303,2.262215836,2.282386635,0.153229918,7.752562418,1.5,17.95684403,5.397851386,2.363054137,34.12241230601028,Good
04-09-2023,1.2363612,266.852977,10.24709387,2.2666622,2.294117383,0.138550934,7.768480849,0.2,18.04851742,5.337653952,2.38169221,34.22760097126176,Good
05-09-2023,1.2363612,271.1780985,10.27904821,2.2666622,2.314053522,0.146582279,7.800361443,0.0,18.20386919,5.235155741,2.413466535,34.4382622237864,Good
06-09-2023,1.2363612,268.3234643,10.25125303,2.2666622,2.308333636,0.133238719,7.78247511,0.0,18.15997475,5.54919718,2.404198887,34.32008033661888,Good
07-09-2023,1.20309493,249.6452641,10.09179867,2.23339593,2.246085647,0.149927968,7.654895592,0.0,17.67712086,5.167148957,2.304493976,33.47708274546625,Good
08-09-2023,1.181452762,240.8101963,10.01421645,2.211753762,2.218975016,0.139823385,7.595564069,1.3,17.46706411,5.588591839,2.261016569,33.085044934036226,Good
09-09-2023,1.2363612,264.8384519,10.21002046,2.2666622,2.309215393,0.159376272,7.764074049,5.8,18.16817045,5.235536449,2.405308535,34.19850713881956,Good
10-09-2023,1.206595606,247.1088301,10.05841247,2.236896606,2.250301177,0.143613468,7.643092087,2.6,17.71109808,5.287868315,2.310960944,33.39910390583692,Good
11-09-2023,1.230426291,254.2092589,10.11336158,2.260727291,2.280045093,0.148779564,7.694257515,2.7,17.94239636,5.147155044,2.358474177,33.73719271446082,Good
12-09-2023,1.211212572,246.2515497,10.04302545,2.241513572,2.255988023,0.143686958,7.641033452,0.0,17.75590989,5.342168942,2.319913671,33.385510838413914,Good
13-09-2023,1.198428209,240.5518844,9.991464585,2.228729209,2.239972183,0.166959661,7.60346872,2.5,17.63182612,5.639229149,2.29422699,33.137300525932744,Good
14-09-2023,1.2363612,256.3080072,10.11839284,2.2666622,2.300559657,0.145859254,7.714656608,38.7,18.10251045,5.548789048,2.391113489,33.871997477029744,Good
15-09-2023,1.2363612,256.7308573,10.1177506,2.2666622,2.306359665,0.167533004,7.719545822,8.4,18.14775003,5.64262367,2.400347933,33.90430849987824,Good
16-09-2023,1.224206007,245.9489324,10.02388548,2.254507007,2.27211557,0.15715845,7.646757775,17.2,17.88202289,5.552422239,2.345519718,33.42335426630292,Good
17-09-2023,1.182808932,230.2695003,9.889271055,2.213109932,2.220352065,0.153949731,7.540018832,1.5,17.48022696,5.2280926,2.262668363,32.71806389194813,Good
18-09-2023,1.225028005,243.8652789,9.998203158,2.255329005,2.273113316,0.153601403,7.636240576,1.0,17.89000112,5.383279664,2.347064545,33.35386945498888,Good
19-09-2023,1.2363612,249.4782941,10.04072112,2.2666622,2.297333885,0.153216426,7.677120834,4.7,18.0781293,5.293786551,2.385803565,33.62399704830546,Good
20-09-2023,1.205885765,234.8337756,9.914708137,2.236186765,2.249174069,0.131405095,7.57756066,0.0,17.70420843,5.716108036,2.308741906,32.96614144967026,Good
21-09-2023,1.2363612,245.6694524,10.00067336,2.2666622,2.291981672,0.148696329,7.654649392,0.0,18.03658864,5.210579765,2.377236056,33.47552238276615,Good
22-09-2023,1.235998978,243.084078,9.974985165,2.266299978,2.286822455,0.157860183,7.638692401,13.4,17.99648431,5.628399248,2.36899123,33.37008842194673,Good
23-09-2023,1.2363612,246.2204575,9.996900379,2.2666622,2.30206237,0.149722426,7.662402089,37.1,18.11473802,5.627750561,2.39339295,33.526758494100534,Good
24-09-2023,1.2363612,241.7539616,9.955568063,2.2666622,2.29011226,0.136395716,7.633401061,141.7,18.02183323,5.814361911,2.374298558,33.33513383341652,Good
25-09-2023,1.215965888,232.723928,9.876274747,2.246266888,2.261825715,0.14986443,7.572759815,2.3,17.80204511,5.365556858,2.329073793,32.93444120448001,Good
26-09-2023,1.2363612,247.223498,9.992738179,2.2666622,2.31753421,0.166994643,7.675241527,0.1,18.23441961,5.588793415,2.418249002,33.61161018440027,Good
27-09-2023,1.232399789,236.3042161,9.897740546,2.262700789,2.282420668,0.163043021,7.601496411,0.3,17.96155093,5.901273004,2.362116852,33.12433149150939,Good
28-09-2023,1.234883043,236.1067777,9.891949962,2.265184043,2.285557852,0.14964006,7.602079626,0.4,17.98565316,5.319807213,2.367193746,33.1281893666952,Good
29-09-2023,1.215963713,228.4316649,9.823959604,2.246264713,2.261946343,0.15799377,7.550817213,1.1,17.802024,5.134500143,2.3294806,32.78946871331584,Good
30-09-2023,1.225779154,230.8272643,9.839761765,2.256080154,2.274257826,0.14685279,7.569367819,1.1,17.8972917,5.063459106,2.349252089,32.91204896211561,Good
01-10-2023,1.216369859,226.5080566,9.799713156,2.246670859,2.262542905,0.133421739,7.541360441,0.0,17.80596601,5.57973732,2.330589157,32.726989653510834,Good
02-10-2023,1.230697067,230.5107794,9.828910792,2.260998067,2.280503114,0.139482396,7.571041003,0.0,17.94502448,5.058080227,2.359414235,32.92311279967482,Good
03-10-2023,1.2363612,242.9758327,9.928523924,2.2666622,2.328638795,0.165067089,7.659382293,6.9,18.31835225,5.357544102,2.436527845,33.50684625543946,Good
04-10-2023,1.205219113,219.6135538,9.73009282,2.235520113,2.248771511,0.147246353,7.499332957,1.5,17.69773797,5.516551285,2.308844458,32.44929791763644,Good
05-10-2023,1.199808748,216.7523712,9.702234265,2.230109748,2.242073161,0.146555291,7.481405408,9.0,17.6452255,5.462988445,2.298239083,32.330842501435846,Good
06-10-2023,1.2363612,237.8864683,9.874018776,2.2666622,2.32102193,0.14716136,7.62982351,1.1,18.25770461,5.507691884,2.424676781,33.311543153812025,Good
07-10-2023,1.227794565,224.6585622,9.75995323,2.258095565,2.277197922,0.170373184,7.540008101,15.7,17.91685308,5.463496334,2.354685683,32.71807680985966,Good
08-10-2023,1.217802022,220.2404422,9.71919979,2.248103022,2.264785086,0.164315628,7.51125943,8.5,17.81986645,5.67103391,2.33496007,32.52811887494535,Good
09-10-2023,1.2363612,231.4693793,9.80864125,2.2666622,2.308201248,0.169515797,7.590978283,0.0,18.15634252,5.220807909,2.404568426,33.05487780349231,Good
10-10-2023,1.217984549,218.5116149,9.696888044,2.248285549,2.265182005,0.147282395,7.50300515,16.2,17.82163804,5.27167183,2.33588766,32.47358441029051,Good
11-10-2023,1.2363612,234.9652775,9.829842619,2.2666622,2.327148278,0.152099841,7.618923876,4.2,18.30208329,5.248129121,2.435191204,33.239539797958415,Good
12-10-2023,1.2363612,225.6086336,9.748097533,2.2666622,2.29687864,0.132870806,7.55589341,0.0,18.06630911,5.564081311,2.386924728,32.823059029786975,Good
13-10-2023,1.218506953,216.1312077,9.665373939,2.248807953,2.266120462,0.164329873,7.492013202,0.0,17.82670844,5.573297759,2.337883974,32.40096338490187,Good
14-10-2023,1.2363612,234.1471063,9.811404241,2.2666622,2.333494636,0.134923189,7.618725426,0.0,18.34904527,5.478432783,2.445862322,33.23823837618293,Good
15-10-2023,1.214669412,213.1660686,9.633034218,2.244970412,2.261535047,0.15062579,7.475066741,0.0,17.78946165,5.619652206,2.330913932,32.288993243082174,Good
16-10-2023,1.2363612,221.8410027,9.701412172,2.2666622,2.295429773,0.136005009,7.53699259,0.0,18.05177488,5.141908678,2.385339672,32.698181513218685,Good
17-10-2023,1.231796741,217.6103548,9.662455012,2.262097741,2.283172399,0.143226692,7.509432267,0.0,17.95569781,5.70532429,2.365929225,32.516075177194914,Good
18-10-2023,1.2363612,223.8118339,9.710318286,2.2666622,2.308111042,0.140821324,7.554180606,0.0,18.14840558,5.670690716,2.406039516,32.811760094096286,Good
19-10-2023,1.2363612,224.6661571,9.713729814,2.2666622,2.313890294,0.140154896,7.561842685,0.0,18.19231444,5.507133552,2.41550183,32.862391402235296,Good
20-10-2023,1.223802567,212.6254487,9.609897316,2.254103567,2.273552646,0.140851874,7.480090174,0.0,17.87810715,5.710139521,2.35118409,32.32220109138854,Good
21-10-2023,1.206735776,205.9608855,9.550826084,2.237036776,2.252351512,0.141955453,7.435592737,0.0,17.71245855,5.016031955,2.317491692,32.02817970809225,Good
22-10-2023,1.230830194,213.7219893,9.611803279,2.261131194,2.282605842,0.154304263,7.491088273,0.0,17.9463166,5.235852,2.366134888,32.39487819267652,Good
23-10-2023,1.206452178,204.5371845,9.531839031,2.236753178,2.252273544,0.135037187,7.429083836,0.0,17.70970598,5.186876101,2.317846259,31.985176288632527,Good
24-10-2023,1.2363612,222.9766281,9.681728868,2.2666622,2.320533017,0.14812894,7.558574327,0.0,18.23860293,5.471239974,2.427311174,32.8408084022693,Good
25-10-2023,1.221283905,208.4823864,9.55767154,2.251584905,2.271105214,0.155918773,7.459724013,0.0,17.85366126,5.109737501,2.348483083,32.18764117786714,Good
26-10-2023,1.209931274,203.9159314,9.516247414,2.240232274,2.257066128,0.14026765,7.429681857,0.0,17.74347374,5.463902568,2.326283499,31.989135046642197,Good
27-10-2023,1.220228336,206.9470504,9.538071662,2.250529336,2.270092898,0.137293082,7.45229251,0.0,17.84341601,5.578967189,2.347395766,32.13854089390622,Good
28-10-2023,1.187602989,194.9756773,9.435127567,2.217903989,2.229470351,0.142106203,7.370874061,0.0,17.52675761,5.436177728,2.282675528,31.60055733499235,Good
29-10-2023,1.194255585,196.7720988,9.446766035,2.224556585,2.237948879,0.15788213,7.384884307,0.0,17.59132705,5.345987596,2.296523328,31.69313442465933,Good
30-10-2023,1.2363612,211.5374611,9.566342106,2.2666622,2.29267482,0.14505667,7.488784501,0.0,18.01496682,5.083588363,2.384373226,32.37967398450229,Good
31-10-2023,1.198498644,197.2553638,9.444307853,2.228799644,2.243589011,0.139598278,7.391283446,0.0,17.63250976,5.103546266,2.306130477,31.73542173006115,Good
01-11-2023,1.18930577,193.5683363,9.410464073,2.21960677,2.232271347,0.148376474,7.367213896,0.0,17.54328463,5.514423902,2.28832282,31.576380087389783,Good
02-11-2023,1.220757555,204.1280477,9.495191199,2.251058555,2.271762952,0.132227869,7.441891652,0.0,17.84855256,5.411786309,2.351815972,32.06982735657776,Good
03-11-2023,1.232930131,207.9612771,9.524006712,2.263231131,2.287158941,0.150842906,7.46991341,0.0,17.96669839,5.239364262,2.376762019,32.25498739575196,Good
04-11-2023,1.22208819,203.7607933,9.486036218,2.25238919,2.273790124,0.147368047,7.442215987,0.0,17.86146758,5.154675776,2.355690169,32.071973738622205,Good
05-11-2023,1.226552028,204.9388201,9.492861519,2.256853028,2.279556818,0.140132119,7.451783047,0.0,17.90479315,4.824026133,2.365240832,30.852863203264594,Good
06-11-2023,1.189165399,191.4907853,9.378058575,2.219466399,2.233013659,0.134914357,7.359926743,0.0,17.54192221,5.005790436,2.291101332,31.528237032620414,Good
07-11-2023,1.174173393,185.902578,9.328696103,2.204474393,2.214466954,0.132821218,7.322536542,0.0,17.39641128,5.592863875,2.261761661,31.281176503832672,Good
08-11-2023,1.233098298,206.2070998,9.494796867,2.263399298,2.288319504,0.146437533,7.464630304,0.0,17.96833059,4.944956784,2.380266203,31.81898364960559,Good
09-11-2023,1.194182778,192.2893779,9.376244558,2.224483778,2.239874583,0.152583563,7.369443348,0.0,17.59062039,5.229263232,2.303100093,31.591123343036934,Good
10-11-2023,1.194313391,192.0597958,9.371622964,2.224614391,2.24024033,0.13385288,7.369127762,0.0,17.59188811,5.38302983,2.304036252,31.589039146528936,Good
11-11-2023,1.225481391,202.7153736,9.457613931,2.255782391,2.279405749,0.148252032,7.444250706,0.0,17.89440164,4.920587577,2.367056984,31.506746089749566,Good
12-11-2023,1.208185621,196.4307817,9.402729756,2.238486621,2.257994336,0.120756524,7.401904731,0.0,17.7265306,5.198405545,2.333159774,31.805620256103495,Good
13-11-2023,1.20471052,195.0056423,9.388329768,2.23501152,2.253861577,0.13284335,7.393221608,0.8,17.69280162,5.338801155,2.326913296,31.748245928358717,Good
14-11-2023,1.2363612,206.6463504,9.482686545,2.2666622,2.296315743,0.138061584,7.475094169,0.0,18.02078572,5.143338804,2.395210673,32.28923302407728,Good
15-11-2023,1.179186565,185.721445,9.306176997,2.209487565,2.222387069,0.130729339,7.331168878,0.0,17.44506862,5.704009812,2.277300172,31.33822375021132,Good
16-11-2023,1.21010473,196.4009481,9.392654338,2.24040573,2.261253967,0.130171933,7.406322476,0.0,17.74515729,4.785972095,2.339867141,30.275184896154567,Good
17-11-2023,1.19068209,189.4835956,9.332797023,2.22098309,2.237197422,0.132502099,7.359452759,0.0,17.55664306,5.320676035,2.301761043,31.525115171296665,Good
18-11-2023,1.193546888,190.3893073,9.338082798,2.223847888,2.241002669,0.140935223,7.366790291,0.0,17.5844485,5.063487189,2.308238141,31.5735995064803,Good
19-11-2023,1.217996711,198.8722682,9.406467309,2.248297711,2.271791629,0.135902815,7.426630573,0.0,17.82175608,5.241430824,2.357893392,31.969004271616992,Good
20-11-2023,1.195438568,190.9249534,9.338224342,2.225739568,2.243822996,0.115476613,7.372534249,0.0,17.60280896,5.16419279,2.313540589,31.611554166972418,Good
21-11-2023,1.194523965,190.5754053,9.333252082,2.224824965,2.242911083,0.116035709,7.371082318,0.0,17.59393192,4.918073291,2.312482518,31.004957513916416,Good
22-11-2023,1.203974819,193.8763031,9.35871202,2.234275819,2.254958217,0.128491036,7.394908558,0.0,17.68566098,5.099168909,2.332162782,31.75939624184034,Good
23-11-2023,1.172782989,182.9748002,9.266080775,2.203083989,2.216204154,0.140744734,7.320242712,0.0,17.38291615,4.67034973,2.270564872,28.863855882987195,Good
24-11-2023,1.161425023,179.0376835,9.231452705,2.191726023,2.20224451,0.107686515,7.3,0.0,17.27267685,5.151038588,2.248641649,31.13226758147726,Good
25-11-2023,1.155589568,178.242073,9.213156896,2.185890568,2.195190021,0.130802918,7.3,0.0,17.2160385,5.078381948,2.237770173,31.132257678872147,Good
26-11-2023,1.134988302,178.242073,9.2,2.165289302,2.169680215,0.132956679,7.3,0.0,17.01608464,5.134749003,2.197373562,31.132220882425486,Good
27-11-2023,1.216252991,198.4770423,9.387943652,2.246553991,2.271504727,0.149090616,7.431060267,0.0,17.8048317,5.206816373,2.360715109,31.998273444596357,Good
28-11-2023,1.149513656,178.242073,9.2,2.179814656,2.188326011,0.130278951,7.3,0.0,17.15706629,5.056804942,2.228054617,31.132248829170912,Good
29-11-2023,1.166039345,181.1809301,9.240893412,2.196340345,2.209230306,0.138794535,7.312636094,0.0,17.31746301,5.000903182,2.26192994,31.21576525882946,Good
30-11-2023,1.163235551,180.3725051,9.232689289,2.193536551,2.205974403,0.135535567,7.307727248,0.0,17.29024965,4.782995567,2.257151816,29.602009394182517,Good
01-12-2023,1.173604517,184.1968613,9.267559394,2.203905517,2.219186033,0.112349642,7.334904707,0.0,17.39088982,4.804612209,2.27872449,29.93910940689293,Good
02-12-2023,1.182399647,187.4926313,9.293192531,2.212700647,2.230431876,0.141116599,7.358385616,0.0,17.47625448,5.172177205,2.297154519,31.51806045438224,Good
03-12-2023,1.181632385,187.4637567,9.291257665,2.211933385,2.229726164,0.136628329,7.35878531,0.0,17.46880752,5.209801696,2.296464545,31.520700569371066,Good
04-12-2023,1.150188389,178.242073,9.200274587,2.180489389,2.190675892,0.135957565,7.3,0.0,17.16361519,4.862550919,2.234425631,30.13065818118396,Good
05-12-2023,1.157052869,179.4065466,9.221112223,2.187353869,2.199512499,0.171327646,7.304028953,0.0,17.23024115,4.906949669,2.249007946,30.48082571143276,Good
06-12-2023,1.164604668,182.3554683,9.24422615,2.194905668,2.209209462,0.109408044,7.324975559,0.0,17.30353817,4.70434376,2.264968926,29.14283602668817,Good
07-12-2023,1.151934982,178.2487392,9.208734396,2.182235982,2.1936307,0.148560121,7.3,0.0,17.18056744,5.107280622,2.240490706,31.132260156950007,Good
08-12-2023,1.188451176,191.3788404,9.316734861,2.218752176,2.239535343,0.126544861,7.388438806,0.0,17.53499003,4.993224051,2.314387762,31.667258375794287,Good
09-12-2023,1.163711367,183.0910087,9.246645636,2.194012367,2.20887096,0.132372744,7.331384541,0.0,17.29486788,5.235748155,2.265776071,31.339638119814968,Good
10-12-2023,1.166995376,184.6330717,9.258428489,2.197296376,2.213237249,0.128743952,7.342445636,0.0,17.32674214,4.659160324,2.273215017,28.929013475069528,Good
11-12-2023,1.163764468,183.9163561,9.251513895,2.194065468,2.209460716,0.125803629,7.337813787,0.0,17.29538327,4.74650368,2.267626874,29.534880372896474,Good
12-12-2023,1.172533432,187.4209151,9.279811932,2.202834432,2.220684769,0.123865105,7.362413721,0.0,17.38049397,4.855638582,2.28604096,30.492696768150793,Good
13-12-2023,1.150326171,180.1049861,9.218185252,2.180627171,2.193189209,0.130268074,7.311964016,0.0,17.16495249,4.925859041,2.242504824,30.671039339864944,Good
14-12-2023,1.118112794,178.242073,9.2,2.148413794,2.153186591,0.112674672,7.3,0.0,16.85229262,4.740610728,2.178958418,29.24202505139,Good
15-12-2023,1.151307209,181.424597,9.227922469,2.181608209,2.194944226,0.134159631,7.321551917,0.0,17.17447434,4.596310344,2.246229302,28.332955821681967,Good
16-12-2023,1.127882364,178.242073,9.2,2.158183364,2.165928219,0.121514213,7.3,0.0,16.9471151,4.934321365,2.200263109,30.65362091298276,Good
17-12-2023,1.128642194,178.242073,9.2,2.158943194,2.167143411,0.114987621,7.3,0.0,16.95448994,4.889387031,2.202667448,30.32618497727173,Good
18-12-2023,1.149846314,182.5329992,9.23599662,2.180147314,2.193914239,0.121266944,7.329642261,0.0,17.16029504,4.549011855,2.245961285,28.041741967018567,Good
19-12-2023,1.161507262,187.1950274,9.274590334,2.191808262,2.208756301,0.14064367,7.362030827,0.0,17.27347505,4.99045239,2.270169436,31.47254568480774,Good
20-12-2023,1.134656202,178.3979665,9.201308891,2.164957202,2.175458471,0.120294784,7.301076543,0.0,17.01286131,4.94049499,2.217353965,30.705736536464027,Good
21-12-2023,1.138808139,180.4718903,9.218562577,2.169109139,2.180914426,0.126991744,7.315454615,0.0,17.05315961,4.720404052,2.226544619,29.196928910180294,Good
22-12-2023,1.165746899,190.5409537,9.302426246,2.196047899,2.21485387,0.116480202,7.38522742,0.0,17.31462455,4.696555742,2.281308786,29.484178141792974,Good
23-12-2023,1.13385948,180.0404168,9.215259969,2.16416048,2.175260473,0.132525046,7.312361719,0.0,17.0051284,4.778544879,2.218420202,29.600161335606277,Good
24-12-2023,1.180737654,197.127204,9.357697717,2.211038654,2.23412387,0.132438188,7.430719219,0.0,17.46012335,4.482499428,2.313062149,28.22493127835477,Good
25-12-2023,1.137010866,182.5214194,9.236569549,2.167311866,2.179730788,0.139965443,7.329325073,0.0,17.03571545,4.647966436,2.226493251,28.76071423043825,Good
26-12-2023,1.087308657,178.242073,9.2,2.117609657,2.117868075,0.119001017,7.3,0.0,16.5533107,4.198620729,2.127972329,25.29247777848229,Good
27-12-2023,1.137350234,184.0940422,9.250703506,2.167651234,2.180684663,0.130766038,7.339855778,0.0,17.03900932,4.791546874,2.228937537,29.876567780942885,Good
28-12-2023,1.12792032,181.5483943,9.230193462,2.15822132,2.169161375,0.123151585,7.321970857,0.7,16.9474835,4.291140222,2.210958058,26.111905818241276,Good
29-12-2023,1.144886065,188.259531,9.286788666,2.175187065,2.190632072,0.133445445,7.368227666,0.0,17.11215135,4.891334568,2.245767933,30.791190260863456,Good
30-12-2023,1.130428666,183.9906414,9.2521319,2.160729666,2.17282317,0.11427613,7.338328791,0.0,16.97182926,4.511870722,2.217729293,27.82845861207432,Good
31-12-2023,1.111956704,178.3344951,9.206028462,2.142257704,2.14999532,0.125320141,7.3,0.0,16.79254222,4.522841664,2.181659042,27.655136423378636,Good
01-01-2024,1.098718358,180.0244937,9.2,2.139322368,2.141311774,0.113611141,7.3,0.0,16.55846746,4.576948551,2.155639446,28.049391575681334,Good
02-01-2024,1.11809513,180.061784,9.207752731,2.15869914,2.165795721,0.1167174,7.3,0.0,16.74467443,4.632251539,2.195269596,28.452422558474822,Good
03-01-2024,1.102997611,180.0244937,9.2,2.143601621,2.147185816,0.133519424,7.3,0.0,16.59959024,4.960977016,2.165947871,30.84783035403246,Good
04-01-2024,1.106877283,180.0244937,9.2,2.147481293,2.152296335,0.094198599,7.3,0.0,16.63687313,4.167171633,2.17457698,25.06334952359178,Good
05-01-2024,1.129476815,186.7053041,9.26645423,2.170080825,2.180805537,0.131061787,7.341813959,0.0,16.85405019,4.907643958,2.220641998,30.73550142881598,Good
06-01-2024,1.150257681,194.8985822,9.335453503,2.190861691,2.207040186,0.121589181,7.397518784,0.0,17.05375023,4.70743169,2.26306562,29.64462292522893,Good
07-01-2024,1.122002292,185.9453866,9.263309548,2.162606302,2.17197822,0.107090081,7.335495212,0.0,16.78222149,4.386061056,2.20741241,26.892948393921998,Good
08-01-2024,1.087193553,180.0244937,9.2,2.127797563,2.128723195,0.10740465,7.3,0.0,16.44771635,4.400107241,2.138647927,26.76072704212544,Good
09-01-2024,1.119639139,187.0381966,9.275791152,2.160243149,2.169534627,0.134397873,7.341764505,0.0,16.75951205,4.938222244,2.204387266,30.957984966418305,Good
10-01-2024,1.133604246,192.9091381,9.326025784,2.174208256,2.187243938,0.106449084,7.381399487,3.6,16.89371398,4.40168939,2.233160569,27.310141635340607,Good
11-01-2024,1.094333484,180.1626035,9.222998518,2.134937494,2.138406814,0.103534411,7.3,0.5,16.51632969,4.3480446,2.155456806,26.381359994904532,Good
12-01-2024,1.102570793,184.0586754,9.257145166,2.143174803,2.148953105,0.127885747,7.31922547,2.5,16.5954886,4.794181935,2.172763606,29.7594157491128,Good
13-01-2024,1.104012941,185.5909232,9.271909638,2.144616951,2.151003698,0.119421819,7.32898432,0.8,16.60934736,4.622517868,2.176474262,28.572972703364787,Good
14-01-2024,1.085731299,180.234022,9.230016314,2.126335309,2.128397733,0.106859516,7.3,0.0,16.43366438,4.355397916,2.14073127,26.434930462790568,Good
15-01-2024,1.11393077,191.1593788,9.322326819,2.15453478,2.163891265,0.115937261,7.365596405,0.0,16.70465575,4.57457474,2.197944192,28.465521802016077,Good
16-01-2024,1.096306667,186.0600411,9.282728925,2.136910677,2.142103365,0.103499955,7.329742405,0.0,16.53529159,4.314460375,2.163503414,26.33314333692888,Good
17-01-2024,1.105953921,190.5189172,9.321947679,2.146557931,2.154402623,0.122971062,7.35946697,0.0,16.6279998,4.72823426,2.183598557,29.54473460093486,Good
18-01-2024,1.077164805,181.5379827,9.250548207,2.117768815,2.118654311,0.123442251,7.3,1.6,16.35134206,4.708904562,2.126813934,29.01093356949464,Good
19-01-2024,1.084958261,185.3735419,9.284802251,2.125562271,2.128632033,0.119159815,7.322294599,5.8,16.42623563,4.591696709,2.143187188,28.304149072057854,Good
20-01-2024,1.107539246,194.397002,9.361872498,2.148143256,2.157091918,0.11561907,7.383261529,0.0,16.64323446,4.546400852,2.189128003,28.376921562051848,Good
21-01-2024,1.083203318,187.0114766,9.303865134,2.123807328,2.126903344,0.130350801,7.331565494,0.0,16.40937098,4.815190832,2.141227266,29.99400908427397,Good
22-01-2024,1.12537814,202.9163115,9.437781819,2.16598215,2.179850819,0.111538109,7.43970887,0.0,16.81466272,4.451889729,2.226340069,28.061192137107714,Good
23-01-2024,1.079609212,188.0520938,9.318335688,2.120213222,2.122866153,0.099874305,7.336620294,6.5,16.37483232,4.204694846,2.135557193,25.578694094166423,Good
24-01-2024,1.091109484,193.2430132,9.364163407,2.131713494,2.137465465,0.114357316,7.371164706,1.7,16.48534768,4.520202836,2.15930431,28.106065844291212,Good
25-01-2024,1.104366594,199.0593973,9.41522235,2.144970604,2.154258236,0.131601373,7.409974331,0.0,16.6127459,4.836880209,2.186556473,30.670142014616275,Good
26-01-2024,1.053980101,182.6107435,9.282963101,2.094584111,2.091493848,0.097166638,7.3,0.0,16.1285416,4.206209162,2.086512585,25.347737200853494,Good
27-01-2024,1.045413076,180.8087752,9.271425623,2.086017086,2.081001078,0.106157875,7.3,0.0,16.04621417,4.326489399,2.070098571,26.224208710350318,Good
28-01-2024,1.048885567,183.2301547,9.294752172,2.089489577,2.085554921,0.112151872,7.3,2.5,16.07958414,4.471825758,2.077754315,27.283287016609883,Good
29-01-2024,1.105512102,204.2646088,9.471469557,2.146116112,2.156548471,0.109947876,7.440970204,10.8,16.62375401,4.367646919,2.191708659,27.455613696293632,Good
30-01-2024,1.066366624,191.7876581,9.37222875,2.106970634,2.107824098,0.099903004,7.354076506,0.0,16.24757366,4.171998249,2.114109283,25.45574493988468,Good
31-01-2024,1.129730026,215.1972522,9.568657841,2.170334036,2.187232855,0.120306341,7.513487304,0.0,16.8564835,4.583004303,2.241517769,29.504090322921066,Good
01-02-2024,1.063402251,193.2230058,9.391333677,2.104006261,2.10452461,0.133019817,7.361351241,0.0,16.21908662,4.812960246,2.109533799,30.17451769218253,Good
02-02-2024,1.077663754,199.4627107,9.446478295,2.118267764,2.122549872,0.108993063,7.40285464,0.0,16.35613685,4.378646235,2.138718084,27.283891629822197,Good
03-02-2024,1.104615805,210.1514418,9.538339506,2.145219815,2.156435171,0.10037465,7.474871995,0.0,16.61514076,4.149225422,2.19327297,26.087955912856145,Good
04-02-2024,1.112992064,214.3456079,9.576774096,2.153596074,2.167097524,0.092802996,7.502285307,0.0,16.69563497,4.011020187,2.210665584,25.261982549087904,Good
05-02-2024,1.112886841,215.5778436,9.590879136,2.153490851,2.167154761,0.109401282,7.5093435,0.0,16.6946238,4.363337511,2.211084356,27.875964948464866,Good
06-02-2024,1.093894974,210.2059656,9.550652883,2.134498984,2.143600373,0.118935455,7.471046514,0.0,16.51211569,4.523607303,2.173718774,28.790797861546924,Good
07-02-2024,1.088845423,209.7197321,9.550734989,2.129449433,2.137470505,0.110114834,7.466262141,0.0,16.46359049,4.389117041,2.164226575,27.779143849706394,Good
08-02-2024,1.078673317,207.4460594,9.536158222,2.119277327,2.124934016,0.105334777,7.449185793,0.0,16.36583856,4.285019111,2.14447784,26.90773851478054,Good
09-02-2024,1.081373169,209.6826447,9.558795325,2.121977179,2.128483992,0.099401478,7.463046214,0.2,16.3917836,4.15922921,2.150461415,26.08268297775177,Good
10-02-2024,1.052558346,200.8937845,9.490677855,2.093162356,2.092637091,0.094177285,7.40120452,0.6,16.11487882,4.050404242,2.093403863,24.881036816169026,Excellent
11-02-2024,1.045880951,199.8573308,9.486477232,2.086484961,2.084458392,0.112649709,7.392555065,0.0,16.05071037,4.427712874,2.080609221,27.5733406865794,Good
